kepid,kepoi_name,kepler_name,koi_disposition,koi_prad,,,,,,,,,,,,,,,,,,,,,,,,
8758161,K07087.01,,FALSE POSITIVE,88.64,,,,,,,,,,,,,,,,,,,,,,,,
8760760,K07088.01,,CANDIDATE,0.92,,,,,,,,,,,,,,,,,,,,,,,,
8767034,K07089.01,,FALSE POSITIVE,0.48,,,,,,,,,,,,,,,,,,,,,,,,
8773948,K07090.01,,FALSE POSITIVE,127.38,,,,,,,,,,,,,,,,,,,,,,,,
8784288,K07091.01,,FALSE POSITIVE,118.28,,,,,,,,,,,,,,,,,,,,,,,,
8804358,K07092.01,,FALSE POSITIVE,1.9,,,,,,,,,,,,,,,,,,,,,,,,
8807057,K07093.01,,CANDIDATE,1.41,,,,,,,,,,,,,,,,,,,,,,,,
8508493,K07890.01,,FALSE POSITIVE,2.63,,,,,,,,,,,,,,,,,,,,,,,,
9652632,K07217.01,,FALSE POSITIVE,83.26,,,,,,,,,,,,,,,,,,,,,,,,
9655424,K07218.01,,FALSE POSITIVE,1.09,,,,,,,,,,,,,,,,,,,,,,,,
9657636,K07219.01,,FALSE POSITIVE,1.07,,,,,,,,,,,,,,,,,,,,,,,,
9658089,K07220.01,,CANDIDATE,0.97,,,,,,,,,,,,,,,,,,,,,,,,
9665503,K07221.01,,FALSE POSITIVE,45.65,,,,,,,,,,,,,,,,,,,,,,,,
9673173,K07222.01,,FALSE POSITIVE,71.55,,,,,,,,,,,,,,,,,,,,,,,,
9674320,K07223.01,,CANDIDATE,1.59,,,,,,,,,,,,,,,,,,,,,,,,
9693803,K07224.01,,CANDIDATE,1.62,,,,,,,,,,,,,,,,,,,,,,,,
9711751,K07225.01,,FALSE POSITIVE,72.82,,,,,,,,,,,,,,,,,,,,,,,,
10619109,K07351.01,,FALSE POSITIVE,131.41,,,,,,,,,,,,,,,,,,,,,,,,
10646620,K07352.01,,FALSE POSITIVE,2.11,,,,,,,,,,,,,,,,,,,,,,,,
10649230,K07353.01,,FALSE POSITIVE,1.42,,,,,,,,,,,,,,,,,,,,,,,,
10659624,K07354.01,,CANDIDATE,1.61,,,,,,,,,,,,,,,,,,,,,,,,
10661913,K07355.01,,FALSE POSITIVE,0.54,,,,,,,,,,,,,,,,,,,,,,,,
10661976,K07356.01,,FALSE POSITIVE,0.84,,,,,,,,,,,,,,,,,,,,,,,,
10662021,K07357.01,,FALSE POSITIVE,0.81,,,,,,,,,,,,,,,,,,,,,,,,
10665228,K07358.01,,CANDIDATE,1.26,,,,,,,,,,,,,,,,,,,,,,,,
8560927,K07897.01,,FALSE POSITIVE,0.87,,,,,,,,,,,,,,,,,,,,,,,,
11817750,K07482.01,,FALSE POSITIVE,68.93,,,,,,,,,,,,,,,,,,,,,,,,
11825996,K07483.01,,CANDIDATE,0.68,,,,,,,,,,,,,,,,,,,,,,,,
11854636,K07484.01,,CANDIDATE,2.14,,,,,,,,,,,,,,,,,,,,,,,,
11855538,K07485.01,,FALSE POSITIVE,1.16,,,,,,,,,,,,,,,,,,,,,,,,
11858541,K07486.01,,FALSE POSITIVE,51.63,,,,,,,,,,,,,,,,,,,,,,,,
11873166,K07487.01,,FALSE POSITIVE,51.42,,,,,,,,,,,,,,,,,,,,,,,,
11873171,K07488.01,,FALSE POSITIVE,0.98,,,,,,,,,,,,,,,,,,,,,,,,
11904704,K07489.01,,CANDIDATE,0.81,,,,,,,,,,,,,,,,,,,,,,,,
3102024,K06304.01,,FALSE POSITIVE,41.84,,,,,,,,,,,,,,,,,,,,,,,,
3110937,K06305.01,,FALSE POSITIVE,0.73,,,,,,,,,,,,,,,,,,,,,,,,
3115480,K06306.01,,FALSE POSITIVE,62.55,,,,,,,,,,,,,,,,,,,,,,,,
3120320,K06307.01,,FALSE POSITIVE,61.45,,,,,,,,,,,,,,,,,,,,,,,,
3127817,K06308.01,,FALSE POSITIVE,85.64,,,,,,,,,,,,,,,,,,,,,,,,
3228740,K06309.01,,FALSE POSITIVE,0.57,,,,,,,,,,,,,,,,,,,,,,,,
3230206,K06310.01,,FALSE POSITIVE,1.54,,,,,,,,,,,,,,,,,,,,,,,,
3230227,K06311.01,,FALSE POSITIVE,119.64,,,,,,,,,,,,,,,,,,,,,,,,
4729553,K06438.01,,FALSE POSITIVE,92.55,,,,,,,,,,,,,,,,,,,,,,,,
4736208,K06439.01,,FALSE POSITIVE,71.45,,,,,,,,,,,,,,,,,,,,,,,,
4737302,K06441.01,,FALSE POSITIVE,178.47,,,,,,,,,,,,,,,,,,,,,,,,
4739194,K06442.01,,FALSE POSITIVE,81.28,,,,,,,,,,,,,,,,,,,,,,,,
4739565,K06443.01,,FALSE POSITIVE,1.51,,,,,,,,,,,,,,,,,,,,,,,,
4740688,K06444.01,,FALSE POSITIVE,0.95,,,,,,,,,,,,,,,,,,,,,,,,
4753988,K06445.01,,FALSE POSITIVE,59.02,,,,,,,,,,,,,,,,,,,,,,,,
4757331,K06446.01,,FALSE POSITIVE,37.78,,,,,,,,,,,,,,,,,,,,,,,,
5301955,K06560.01,,FALSE POSITIVE,,,,,,,,,,,,,,,,,,,,,,,,,
5306862,K06561.01,,FALSE POSITIVE,43.23,,,,,,,,,,,,,,,,,,,,,,,,
5307574,K06562.01,,FALSE POSITIVE,1.05,,,,,,,,,,,,,,,,,,,,,,,,
5308778,K06563.01,,FALSE POSITIVE,22.46,,,,,,,,,,,,,,,,,,,,,,,,
5310435,K06564.01,,FALSE POSITIVE,139.59,,,,,,,,,,,,,,,,,,,,,,,,
5343976,K06565.01,,FALSE POSITIVE,38.82,,,,,,,,,,,,,,,,,,,,,,,,
5347537,K06566.01,,FALSE POSITIVE,44.91,,,,,,,,,,,,,,,,,,,,,,,,
5347784,K06567.01,,FALSE POSITIVE,99.66,,,,,,,,,,,,,,,,,,,,,,,,
6364294,K06694.01,,FALSE POSITIVE,1.1,,,,,,,,,,,,,,,,,,,,,,,,
6367439,K06695.01,,FALSE POSITIVE,0.48,,,,,,,,,,,,,,,,,,,,,,,,
6367628,K06696.01,,FALSE POSITIVE,73.04,,,,,,,,,,,,,,,,,,,,,,,,
6368222,K06697.01,,CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,
6372268,K06698.01,,CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,
6384840,K06699.01,,FALSE POSITIVE,1.04,,,,,,,,,,,,,,,,,,,,,,,,
6386784,K06700.01,,FALSE POSITIVE,0.75,,,,,,,,,,,,,,,,,,,,,,,,
6390236,K06701.01,,FALSE POSITIVE,0.57,,,,,,,,,,,,,,,,,,,,,,,,
6421188,K06702.01,,FALSE POSITIVE,25.25,,,,,,,,,,,,,,,,,,,,,,,,
7116236,K06828.01,,FALSE POSITIVE,1.17,,,,,,,,,,,,,,,,,,,,,,,,
7117513,K06829.01,,FALSE POSITIVE,1.04,,,,,,,,,,,,,,,,,,,,,,,,
7117541,K06830.01,,FALSE POSITIVE,50.53,,,,,,,,,,,,,,,,,,,,,,,,
7118545,K06831.01,,FALSE POSITIVE,47.71,,,,,,,,,,,,,,,,,,,,,,,,
7125636,K06832.01,,FALSE POSITIVE,33.46,,,,,,,,,,,,,,,,,,,,,,,,
7128918,K06833.01,,FALSE POSITIVE,41.17,,,,,,,,,,,,,,,,,,,,,,,,
7132015,K06834.01,,FALSE POSITIVE,216.92,,,,,,,,,,,,,,,,,,,,,,,,
7135549,K06835.01,,CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,
8088354,K06959.01,,FALSE POSITIVE,54.35,,,,,,,,,,,,,,,,,,,,,,,,
8091197,K06960.01,,CANDIDATE,1.2,,,,,,,,,,,,,,,,,,,,,,,,
8094140,K06961.01,,FALSE POSITIVE,47.64,,,,,,,,,,,,,,,,,,,,,,,,
8094221,K06962.01,,FALSE POSITIVE,19.93,,,,,,,,,,,,,,,,,,,,,,,,
8097825,K06963.01,,FALSE POSITIVE,40.3,,,,,,,,,,,,,,,,,,,,,,,,
8098300,K06964.01,,FALSE POSITIVE,71.49,,,,,,,,,,,,,,,,,,,,,,,,
8098515,K06965.01,,FALSE POSITIVE,,,,,,,,,,,,,,,,,,,,,,,,,
8098960,K06966.01,,CANDIDATE,1.35,,,,,,,,,,,,,,,,,,,,,,,,
8104436,K06967.01,,FALSE POSITIVE,16.24,,,,,,,,,,,,,,,,,,,,,,,,
8815279,K07094.01,,CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,
8822585,K07095.01,,FALSE POSITIVE,1.42,,,,,,,,,,,,,,,,,,,,,,,,
8823397,K07096.01,,FALSE POSITIVE,178.15,,,,,,,,,,,,,,,,,,,,,,,,
8841616,K07097.01,,FALSE POSITIVE,28.99,,,,,,,,,,,,,,,,,,,,,,,,
8845221,K07098.01,,FALSE POSITIVE,108.46,,,,,,,,,,,,,,,,,,,,,,,,
8845552,K07099.01,,CANDIDATE,1.05,,,,,,,,,,,,,,,,,,,,,,,,
8848104,K07100.01,,FALSE POSITIVE,78,,,,,,,,,,,,,,,,,,,,,,,,
8848115,K07101.01,,FALSE POSITIVE,97.92,,,,,,,,,,,,,,,,,,,,,,,,
8868657,K07102.01,,FALSE POSITIVE,1.52,,,,,,,,,,,,,,,,,,,,,,,,
9726452,K07226.01,,CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,
9762514,K07227.01,,FALSE POSITIVE,1.23,,,,,,,,,,,,,,,,,,,,,,,,
9762519,K07228.01,,FALSE POSITIVE,35.8,,,,,,,,,,,,,,,,,,,,,,,,
9777062,K07229.01,,FALSE POSITIVE,186.53,,,,,,,,,,,,,,,,,,,,,,,,
9786821,K07230.01,,FALSE POSITIVE,31.2,,,,,,,,,,,,,,,,,,,,,,,,
9790965,K07231.01,,FALSE POSITIVE,91.21,,,,,,,,,,,,,,,,,,,,,,,,
9790965,K07231.02,,CANDIDATE,13333.5,,,,,,,,,,,,,,,,,,,,,,,,
9811915,K07232.01,,CANDIDATE,1.18,,,,,,,,,,,,,,,,,,,,,,,,
9818732,K07233.01,,FALSE POSITIVE,82.4,,,,,,,,,,,,,,,,,,,,,,,,
10665749,K07359.01,,CANDIDATE,2.26,,,,,,,,,,,,,,,,,,,,,,,,
10670112,K07360.01,,CANDIDATE,7.76,,,,,,,,,,,,,,,,,,,,,,,,
10680424,K07361.01,,CANDIDATE,1.16,,,,,,,,,,,,,,,,,,,,,,,,
10685175,K07362.01,,FALSE POSITIVE,2.64,,,,,,,,,,,,,,,,,,,,,,,,
10686876,K07363.01,,FALSE POSITIVE,109.33,,,,,,,,,,,,,,,,,,,,,,,,
10686930,K07364.01,,FALSE POSITIVE,2.16,,,,,,,,,,,,,,,,,,,,,,,,
10711913,K07365.01,,FALSE POSITIVE,44.96,,,,,,,,,,,,,,,,,,,,,,,,
10732401,K07366.01,,FALSE POSITIVE,8.93,,,,,,,,,,,,,,,,,,,,,,,,
11906217,K07490.01,,FALSE POSITIVE,29.45,,,,,,,,,,,,,,,,,,,,,,,,
11913052,K07491.01,,FALSE POSITIVE,9.04,,,,,,,,,,,,,,,,,,,,,,,,
11913071,K07492.01,,FALSE POSITIVE,141.7,,,,,,,,,,,,,,,,,,,,,,,,
11918482,K07493.01,,FALSE POSITIVE,224.79,,,,,,,,,,,,,,,,,,,,,,,,
11922648,K07494.01,,FALSE POSITIVE,0.58,,,,,,,,,,,,,,,,,,,,,,,,
11922782,K07495.01,,FALSE POSITIVE,87.4,,,,,,,,,,,,,,,,,,,,,,,,
11923819,K07496.01,,FALSE POSITIVE,146.47,,,,,,,,,,,,,,,,,,,,,,,,
11959569,K07497.01,,FALSE POSITIVE,114.2,,,,,,,,,,,,,,,,,,,,,,,,
11966557,K07498.01,,FALSE POSITIVE,63.57,,,,,,,,,,,,,,,,,,,,,,,,
5897826,K00126.02,,CANDIDATE,0.73,,,,,,,,,,,,,,,,,,,,,,,,
3240158,K01106.03,,CANDIDATE,1.5,,,,,,,,,,,,,,,,,,,,,,,,
2837111,K01110.02,,CANDIDATE,0.84,,,,,,,,,,,,,,,,,,,,,,,,
3241619,K06312.01,,FALSE POSITIVE,47.62,,,,,,,,,,,,,,,,,,,,,,,,
3241662,K06313.01,,FALSE POSITIVE,0.86,,,,,,,,,,,,,,,,,,,,,,,,
3245000,K06314.01,,FALSE POSITIVE,16.5,,,,,,,,,,,,,,,,,,,,,,,,
3246867,K06315.01,,CANDIDATE,0.7,,,,,,,,,,,,,,,,,,,,,,,,
3247294,K06316.01,,FALSE POSITIVE,49.46,,,,,,,,,,,,,,,,,,,,,,,,
3248332,K06317.01,,FALSE POSITIVE,82.22,,,,,,,,,,,,,,,,,,,,,,,,
3249334,K06318.01,,CANDIDATE,1.26,,,,,,,,,,,,,,,,,,,,,,,,
3323289,K06319.01,,FALSE POSITIVE,68.86,,,,,,,,,,,,,,,,,,,,,,,,
3324069,K06320.01,,CANDIDATE,2.36,,,,,,,,,,,,,,,,,,,,,,,,
4758350,K06447.01,,FALSE POSITIVE,66.58,,,,,,,,,,,,,,,,,,,,,,,,
4758368,K06448.01,,FALSE POSITIVE,378.99,,,,,,,,,,,,,,,,,,,,,,,,
4760959,K06449.01,,CANDIDATE,1.58,,,,,,,,,,,,,,,,,,,,,,,,
4764969,K06450.01,,CANDIDATE,0.78,,,,,,,,,,,,,,,,,,,,,,,,
4768756,K06451.01,,FALSE POSITIVE,0.42,,,,,,,,,,,,,,,,,,,,,,,,
4769824,K06452.01,,FALSE POSITIVE,1.26,,,,,,,,,,,,,,,,,,,,,,,,
4773155,K06453.01,,FALSE POSITIVE,67.11,,,,,,,,,,,,,,,,,,,,,,,,
4830859,K06454.01,,CANDIDATE,1.34,,,,,,,,,,,,,,,,,,,,,,,,
4832273,K06455.01,,FALSE POSITIVE,1.83,,,,,,,,,,,,,,,,,,,,,,,,
5353938,K06568.01,,CANDIDATE,0.65,,,,,,,,,,,,,,,,,,,,,,,,
5359678,K06569.01,,FALSE POSITIVE,61.66,,,,,,,,,,,,,,,,,,,,,,,,
5380812,K06570.01,,CANDIDATE,3.53,,,,,,,,,,,,,,,,,,,,,,,,
5385469,K06571.01,,FALSE POSITIVE,0.86,,,,,,,,,,,,,,,,,,,,,,,,
5385647,K06572.01,,FALSE POSITIVE,1.66,,,,,,,,,,,,,,,,,,,,,,,,
5385667,K06573.01,,FALSE POSITIVE,1.88,,,,,,,,,,,,,,,,,,,,,,,,
5388229,K06574.01,,FALSE POSITIVE,39.52,,,,,,,,,,,,,,,,,,,,,,,,
5389184,K06575.01,,FALSE POSITIVE,0.9,,,,,,,,,,,,,,,,,,,,,,,,
6421483,K06703.01,,FALSE POSITIVE,101.02,,,,,,,,,,,,,,,,,,,,,,,,
6421937,K06704.01,,FALSE POSITIVE,64333.8,,,,,,,,,,,,,,,,,,,,,,,,
6423922,K06705.01,,CANDIDATE,0.22,,,,,,,,,,,,,,,,,,,,,,,,
6428942,K06706.01,,FALSE POSITIVE,4.3,,,,,,,,,,,,,,,,,,,,,,,,
6436505,K06707.01,,CANDIDATE,1.86,,,,,,,,,,,,,,,,,,,,,,,,
6437993,K06708.01,,FALSE POSITIVE,0.49,,,,,,,,,,,,,,,,,,,,,,,,
6442246,K06709.01,,FALSE POSITIVE,0.68,,,,,,,,,,,,,,,,,,,,,,,,
6443392,K06710.01,,FALSE POSITIVE,48.15,,,,,,,,,,,,,,,,,,,,,,,,
7137798,K06836.01,,FALSE POSITIVE,96.65,,,,,,,,,,,,,,,,,,,,,,,,
7177553,K06837.01,,FALSE POSITIVE,114.45,,,,,,,,,,,,,,,,,,,,,,,,
7177892,K06838.01,,FALSE POSITIVE,78.6,,,,,,,,,,,,,,,,,,,,,,,,
7185487,K06839.01,,FALSE POSITIVE,0.54,,,,,,,,,,,,,,,,,,,,,,,,
7198648,K06840.01,,FALSE POSITIVE,1.27,,,,,,,,,,,,,,,,,,,,,,,,
7199935,K06841.01,,FALSE POSITIVE,0.64,,,,,,,,,,,,,,,,,,,,,,,,
7200102,K06842.01,,FALSE POSITIVE,67.17,,,,,,,,,,,,,,,,,,,,,,,,
7200225,K06843.01,,FALSE POSITIVE,0.75,,,,,,,,,,,,,,,,,,,,,,,,
8488381,K07888.01,,CANDIDATE,0.6,,,,,,,,,,,,,,,,,,,,,,,,
8111622,K06968.01,,FALSE POSITIVE,52.93,,,,,,,,,,,,,,,,,,,,,,,,
8112013,K06969.01,,FALSE POSITIVE,32.19,,,,,,,,,,,,,,,,,,,,,,,,
8115647,K06970.01,,CANDIDATE,1.87,,,,,,,,,,,,,,,,,,,,,,,,
8120820,K06971.01,,CANDIDATE,2.01,,,,,,,,,,,,,,,,,,,,,,,,
8123170,K06972.01,,FALSE POSITIVE,0.87,,,,,,,,,,,,,,,,,,,,,,,,
8123937,K06973.01,,FALSE POSITIVE,2.99,,,,,,,,,,,,,,,,,,,,,,,,
8128965,K06974.01,,FALSE POSITIVE,61.56,,,,,,,,,,,,,,,,,,,,,,,,
8129189,K06975.01,,FALSE POSITIVE,142.04,,,,,,,,,,,,,,,,,,,,,,,,
8878681,K07103.01,,FALSE POSITIVE,112.28,,,,,,,,,,,,,,,,,,,,,,,,
8879427,K07104.01,,FALSE POSITIVE,30.85,,,,,,,,,,,,,,,,,,,,,,,,
8879915,K07105.01,,FALSE POSITIVE,83.69,,,,,,,,,,,,,,,,,,,,,,,,
8881169,K07106.01,,CANDIDATE,1.08,,,,,,,,,,,,,,,,,,,,,,,,
8890996,K07107.01,,FALSE POSITIVE,1.13,,,,,,,,,,,,,,,,,,,,,,,,
8906676,K07108.01,,FALSE POSITIVE,149.52,,,,,,,,,,,,,,,,,,,,,,,,
8938628,K07109.01,,FALSE POSITIVE,47.48,,,,,,,,,,,,,,,,,,,,,,,,
8940961,K07110.01,,FALSE POSITIVE,52,,,,,,,,,,,,,,,,,,,,,,,,
8953278,K07111.01,,CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,
9821078,K07234.01,,FALSE POSITIVE,49.49,,,,,,,,,,,,,,,,,,,,,,,,
9821428,K07235.01,,CANDIDATE,1.15,,,,,,,,,,,,,,,,,,,,,,,,
9837013,K07236.01,,CANDIDATE,1.05,,,,,,,,,,,,,,,,,,,,,,,,
9848420,K07237.01,,FALSE POSITIVE,1.04,,,,,,,,,,,,,,,,,,,,,,,,
9850387,K07238.01,,FALSE POSITIVE,96.85,,,,,,,,,,,,,,,,,,,,,,,,
9850912,K07239.01,,FALSE POSITIVE,1.85,,,,,,,,,,,,,,,,,,,,,,,,
9852050,K07240.01,,FALSE POSITIVE,,,,,,,,,,,,,,,,,,,,,,,,,
9873869,K07241.01,,FALSE POSITIVE,62.69,,,,,,,,,,,,,,,,,,,,,,,,
10736223,K07367.01,,FALSE POSITIVE,267.59,,,,,,,,,,,,,,,,,,,,,,,,
10736489,K07368.01,Kepler-1974 b,CONFIRMED,,,,,,,,,,,,,,,,,,,,,,,,,
10743600,K07369.01,,FALSE POSITIVE,57.56,,,,,,,,,,,,,,,,,,,,,,,,
10751908,K07370.01,,CANDIDATE,0.96,,,,,,,,,,,,,,,,,,,,,,,,
10753734,K07371.01,,FALSE POSITIVE,57.97,,,,,,,,,,,,,,,,,,,,,,,,
10794242,K07372.01,,FALSE POSITIVE,44.78,,,,,,,,,,,,,,,,,,,,,,,,
10794405,K07373.01,,FALSE POSITIVE,28.44,,,,,,,,,,,,,,,,,,,,,,,,
10809677,K07374.01,,FALSE POSITIVE,256.2,,,,,,,,,,,,,,,,,,,,,,,,
10812541,K07375.01,,CANDIDATE,1.51,,,,,,,,,,,,,,,,,,,,,,,,
11967004,K07499.01,,FALSE POSITIVE,59.71,,,,,,,,,,,,,,,,,,,,,,,,
11968490,K07500.01,,FALSE POSITIVE,68.65,,,,,,,,,,,,,,,,,,,,,,,,
11970288,K07501.01,,FALSE POSITIVE,89.55,,,,,,,,,,,,,,,,,,,,,,,,
12004679,K07502.01,,FALSE POSITIVE,56.59,,,,,,,,,,,,,,,,,,,,,,,,
12004680,K07503.01,,FALSE POSITIVE,0.91,,,,,,,,,,,,,,,,,,,,,,,,
12004689,K07504.01,,FALSE POSITIVE,0.81,,,,,,,,,,,,,,,,,,,,,,,,
12013615,K07505.01,,FALSE POSITIVE,110.46,,,,,,,,,,,,,,,,,,,,,,,,
12016243,K07506.01,,CANDIDATE,1.41,,,,,,,,,,,,,,,,,,,,,,,,
12022517,K07507.01,,FALSE POSITIVE,47.02,,,,,,,,,,,,,,,,,,,,,,,,
6307521,K01126.02,,FALSE POSITIVE,28.22,,,,,,,,,,,,,,,,,,,,,,,,
7037540,K01347.02,,FALSE POSITIVE,0.9,,,,,,,,,,,,,,,,,,,,,,,,
11129738,K01427.02,,CANDIDATE,0.84,,,,,,,,,,,,,,,,,,,,,,,,
10028792,K01574.04,,CANDIDATE,1.79,,,,,,,,,,,,,,,,,,,,,,,,
4860678,K01602.02,,CANDIDATE,1.55,,,,,,,,,,,,,,,,,,,,,,,,
5531953,K01681.04,,CANDIDATE,10.39,,,,,,,,,,,,,,,,,,,,,,,,
4349442,K01803.03,,FALSE POSITIVE,0.7,,,,,,,,,,,,,,,,,,,,,,,,
7765528,K01840.02,,CANDIDATE,20.91,,,,,,,,,,,,,,,,,,,,,,,,
3327980,K06321.01,,FALSE POSITIVE,191.42,,,,,,,,,,,,,,,,,,,,,,,,
3329643,K06322.01,,FALSE POSITIVE,1.98,,,,,,,,,,,,,,,,,,,,,,,,
3335816,K06323.01,,FALSE POSITIVE,55.69,,,,,,,,,,,,,,,,,,,,,,,,
3337438,K06324.01,,FALSE POSITIVE,5.65,,,,,,,,,,,,,,,,,,,,,,,,
3337548,K06325.01,,FALSE POSITIVE,0.85,,,,,,,,,,,,,,,,,,,,,,,,
3339538,K06326.01,,FALSE POSITIVE,121.59,,,,,,,,,,,,,,,,,,,,,,,,
3341934,K06327.01,,FALSE POSITIVE,45.2,,,,,,,,,,,,,,,,,,,,,,,,
3343866,K06328.01,,FALSE POSITIVE,1.9,,,,,,,,,,,,,,,,,,,,,,,,
4839180,K06456.01,,FALSE POSITIVE,78.3,,,,,,,,,,,,,,,,,,,,,,,,
4840263,K06457.01,,FALSE POSITIVE,110.91,,,,,,,,,,,,,,,,,,,,,,,,
4840818,K06458.01,,FALSE POSITIVE,42.15,,,,,,,,,,,,,,,,,,,,,,,,
4847832,K06459.01,,FALSE POSITIVE,62.08,,,,,,,,,,,,,,,,,,,,,,,,
4851217,K06460.01,,FALSE POSITIVE,157.82,,,,,,,,,,,,,,,,,,,,,,,,
4851338,K06461.01,,FALSE POSITIVE,0.92,,,,,,,,,,,,,,,,,,,,,,,,
4851356,K06462.01,,FALSE POSITIVE,0.7,,,,,,,,,,,,,,,,,,,,,,,,
4862332,K06463.01,,FALSE POSITIVE,20.96,,,,,,,,,,,,,,,,,,,,,,,,
4862625,K06464.01,,FALSE POSITIVE,21.57,,,,,,,,,,,,,,,,,,,,,,,,
5393558,K06576.01,,FALSE POSITIVE,81.1,,,,,,,,,,,,,,,,,,,,,,,,
5397905,K06577.01,,FALSE POSITIVE,0.51,,,,,,,,,,,,,,,,,,,,,,,,
5444392,K06578.01,,FALSE POSITIVE,138.54,,,,,,,,,,,,,,,,,,,,,,,,
5456979,K06579.01,,CANDIDATE,1.17,,,,,,,,,,,,,,,,,,,,,,,,
5460835,K06580.01,,FALSE POSITIVE,53,,,,,,,,,,,,,,,,,,,,,,,,
5462901,K06581.01,,FALSE POSITIVE,37.93,,,,,,,,,,,,,,,,,,,,,,,,
5466109,K06582.01,,CANDIDATE,1.07,,,,,,,,,,,,,,,,,,,,,,,,
5471010,K06583.01,,FALSE POSITIVE,1.3,,,,,,,,,,,,,,,,,,,,,,,,
6447326,K06711.01,,FALSE POSITIVE,1.66,,,,,,,,,,,,,,,,,,,,,,,,
6448768,K06712.01,,FALSE POSITIVE,46.92,,,,,,,,,,,,,,,,,,,,,,,,
6449291,K06713.01,,FALSE POSITIVE,3.13,,,,,,,,,,,,,,,,,,,,,,,,
6449552,K06714.01,,FALSE POSITIVE,68.52,,,,,,,,,,,,,,,,,,,,,,,,
6452742,K06715.01,,FALSE POSITIVE,46.27,,,,,,,,,,,,,,,,,,,,,,,,
6464285,K06716.01,,FALSE POSITIVE,39.98,,,,,,,,,,,,,,,,,,,,,,,,
6466939,K06717.01,,FALSE POSITIVE,43.5,,,,,,,,,,,,,,,,,,,,,,,,
6468938,K06718.01,,FALSE POSITIVE,89.71,,,,,,,,,,,,,,,,,,,,,,,,
8429014,K07885.01,,FALSE POSITIVE,42.47,,,,,,,,,,,,,,,,,,,,,,,,
7200301,K06844.01,,FALSE POSITIVE,0.66,,,,,,,,,,,,,,,,,,,,,,,,
7203179,K06845.01,,FALSE POSITIVE,99.05,,,,,,,,,,,,,,,,,,,,,,,,
7203194,K06846.01,,FALSE POSITIVE,0.74,,,,,,,,,,,,,,,,,,,,,,,,
7204073,K06847.01,,FALSE POSITIVE,0.55,,,,,,,,,,,,,,,,,,,,,,,,
7212722,K06848.01,,FALSE POSITIVE,49.53,,,,,,,,,,,,,,,,,,,,,,,,
7217088,K06849.01,,CANDIDATE,1.88,,,,,,,,,,,,,,,,,,,,,,,,
7280953,K06850.01,,FALSE POSITIVE,,,,,,,,,,,,,,,,,,,,,,,,,
7281217,K06851.01,,FALSE POSITIVE,1.49,,,,,,,,,,,,,,,,,,,,,,,,
7281229,K06852.01,,FALSE POSITIVE,23.19,,,,,,,,,,,,,,,,,,,,,,,,
8143170,K06976.01,,FALSE POSITIVE,91.26,,,,,,,,,,,,,,,,,,,,,,,,
8145789,K06977.01,,FALSE POSITIVE,30.54,,,,,,,,,,,,,,,,,,,,,,,,
8145958,K06978.01,,CANDIDATE,0.84,,,,,,,,,,,,,,,,,,,,,,,,
8155584,K06979.01,,FALSE POSITIVE,61.04,,,,,,,,,,,,,,,,,,,,,,,,
8155654,K06980.01,,CANDIDATE,1.08,,,,,,,,,,,,,,,,,,,,,,,,
8158324,K06981.01,,FALSE POSITIVE,1.63,,,,,,,,,,,,,,,,,,,,,,,,
8162376,K06982.01,,FALSE POSITIVE,0.41,,,,,,,,,,,,,,,,,,,,,,,,
8167504,K06983.01,,CANDIDATE,0.85,,,,,,,,,,,,,,,,,,,,,,,,
8953281,K07112.01,,FALSE POSITIVE,1.14,,,,,,,,,,,,,,,,,,,,,,,,
8953426,K07113.01,,FALSE POSITIVE,67.43,,,,,,,,,,,,,,,,,,,,,,,,
8953475,K07114.01,,FALSE POSITIVE,0.99,,,,,,,,,,,,,,,,,,,,,,,,
8957572,K07115.01,,FALSE POSITIVE,15.68,,,,,,,,,,,,,,,,,,,,,,,,
8958811,K07116.01,,CANDIDATE,0.62,,,,,,,,,,,,,,,,,,,,,,,,
8958939,K07117.01,,CANDIDATE,1.01,,,,,,,,,,,,,,,,,,,,,,,,
8958939,K07117.02,,CANDIDATE,1.45,,,,,,,,,,,,,,,,,,,,,,,,
8973000,K07118.01,,FALSE POSITIVE,31.3,,,,,,,,,,,,,,,,,,,,,,,,
9881258,K07242.01,,FALSE POSITIVE,50.28,,,,,,,,,,,,,,,,,,,,,,,,
9899153,K07243.01,,FALSE POSITIVE,0.63,,,,,,,,,,,,,,,,,,,,,,,,
9899193,K07244.01,,FALSE POSITIVE,0.96,,,,,,,,,,,,,,,,,,,,,,,,
9899410,K07245.01,,FALSE POSITIVE,28.37,,,,,,,,,,,,,,,,,,,,,,,,
9899421,K07246.01,,FALSE POSITIVE,16.03,,,,,,,,,,,,,,,,,,,,,,,,
9899577,K07247.01,,FALSE POSITIVE,0.67,,,,,,,,,,,,,,,,,,,,,,,,
9899583,K07248.01,,FALSE POSITIVE,0.84,,,,,,,,,,,,,,,,,,,,,,,,
9906489,K07249.01,,FALSE POSITIVE,28.97,,,,,,,,,,,,,,,,,,,,,,,,
